Title,Rating,Votes,Duration,Genre
Good Bad Things,5.8,187.0,96.0,Romance
Meet Me Next Christmas,5.7,8400.0,105.0,Romance
No Pressure,5.1,1100.0,111.0,Romance
Eks,4.5,183.0,121.0,Romance
Karma's a Bitch,5.0,31.0,89.0,Romance
Wild Wild Punjab,6.2,15000.0,109.0,Romance
Daniela Forever,6.3,199.0,113.0,Romance
Futra Days,4.1,138.0,99.0,Romance
Love Across Time,7.2,384.0,0.0,Romance
From Contract Lover to the Billionaire's Bride,7.1,491.0,84.0,Romance
"Love, Divided",5.9,4500.0,98.0,Romance
Love Reddy,8.2,2300.0,138.0,Romance
Mr. Manhattan,6.7,430.0,110.0,Romance
Passport to Love,6.2,393.0,88.0,Romance
Undergrads,5.6,41.0,66.0,Romance
Believe in Christmas,6.1,820.0,90.0,Romance
Stag,5.1,109.0,87.0,Romance
A Christmas Castle Proposal: A Royal in Paradise 2,6.4,325.0,0.0,Romance
Breakup Season,5.8,303.0,102.0,Romance
The Holiday Junkie,6.3,440.0,88.0,Romance
The Groomsmen: Second Chances,6.1,424.0,84.0,Romance
Mascarpone: The Rainbow Cake,6.1,476.0,105.0,Romance
Bad Newz,4.7,26000.0,142.0,Romance
18×2 Beyond Youthful Days,7.3,1800.0,123.0,Romance
Why Do You?,5.4,397.0,103.0,Romance
Duino,8.3,99.0,108.0,Romance
Rasavathi,6.4,553.0,148.0,Romance
Bachhala Malli,8.3,3900.0,140.0,Romance
Lesbian Space Princess,8.1,96.0,87.0,Romance
He Loves Me Not,6.9,49.0,0.0,Romance
Murder Mubarak,5.8,51000.0,140.0,Romance
Super Happy Forever,6.9,165.0,94.0,Romance
She Taught Love,5.2,401.0,102.0,Romance
Gharjwai,8.7,807.0,134.0,Romance
Sicilian Holiday,4.9,12.0,102.0,Romance
Drawing Closer,7.6,2400.0,118.0,Romance
Phir Aayi Hasseen Dillruba,5.8,6700.0,132.0,Romance
Pure Love,9.1,94.0,109.0,Romance
Switch Up,8.6,27.0,105.0,Romance
Love's Second Act,5.4,185.0,0.0,Romance
Ashes,4.3,2500.0,100.0,Romance
A Circus Tale & a Love Song,5.9,102.0,114.0,Romance
The Architecture of Love,6.9,474.0,110.0,Romance
Meet Me in Rome,5.1,477.0,85.0,Romance
Else,6.1,223.0,100.0,Romance
A '90s Christmas,6.0,1100.0,90.0,Romance
Say a Little Prayer,8.4,41.0,103.0,Romance
Auron Mein Kahan Dum Tha,6.6,40000.0,150.0,Romance
Snatched a Billionaire to Be My Husband,7.6,649.0,70.0,Romance
C4 Cinta,8.6,117.0,167.0,Romance
Art of Love,4.6,2300.0,99.0,Romance
Shrek 5: The Contract - A Fan Made Film,7.0,18.0,84.0,Romance
White Snake: Afloat,6.9,429.0,133.0,Romance
The Holiday Exchange,5.6,400.0,90.0,Romance
Blue Sun Palace,6.5,115.0,116.0,Romance
O Melhor Amigo,7.5,27.0,96.0,Romance
Chainsaws Were Singing,7.2,341.0,117.0,Romance
Christmas in the Spotlight,5.8,659.0,87.0,Romance
Gelin Takimi,2.4,1700.0,109.0,Romance
Hear Me: Our Summer,7.5,610.0,109.0,Romance
Albany Road,7.7,107.0,135.0,Romance
Wanted: Girlfriend,4.1,216.0,49.0,Romance
0000 Kilometre,2.9,121.0,110.0,Romance
Ajosepo,8.7,52.0,134.0,Romance
Marry Christmas,6.9,57.0,85.0,Romance
The Glory of Life,6.6,420.0,98.0,Romance
Ipar Adalah Maut,7.0,1200.0,131.0,Romance
Love Switch,6.0,223.0,89.0,Romance
A Toast to Love,6.1,108.0,89.0,Romance
Goyo,6.6,2200.0,106.0,Romance
Mr. Bachchan,3.6,5200.0,150.0,Romance
When in Rome,6.1,724.0,98.0,Romance
Love... Reconsidered,4.3,128.0,88.0,Romance
Swoon,6.0,13.0,83.0,Romance
Don't Say It,8.8,33.0,0.0,Romance
Trisha on the Rocks,5.2,3000.0,172.0,Romance
The Everything Pot,7.4,29.0,90.0,Romance
Do Aur Do Pyaar,6.4,12000.0,140.0,Romance
Dandelion,5.3,386.0,113.0,Romance
¿Vienes o Voy?,6.7,15.0,94.0,Romance
Shigatsu ni nareba kanojo wa,6.2,417.0,108.0,Romance
Sex Love Venice,4.4,308.0,102.0,Romance
Tillu Square,6.6,3400.0,137.0,Romance
Addition,8.2,29.0,91.0,Romance
The Swedish Torpedo,6.4,133.0,120.0,Romance
The Time of Fever,8.0,621.0,101.0,Romance
Alterlove,0.0,0.0,90.0,Romance
Viva La Vida,7.6,789.0,130.0,Romance
Beauty and the Billionaire: Bali,5.9,190.0,91.0,Romance
A Vintage Christmas,6.5,350.0,0.0,Romance
Verliefd op Bali,5.1,290.0,113.0,Romance
Boys on Film 24: Happy Endings,6.9,26.0,174.0,Romance
El Roomie,5.8,302.0,99.0,Romance
Umjolo: The Gone Girl,4.4,263.0,92.0,Romance
Siddharth Roy,6.4,2900.0,148.0,Romance
Writing a Love Song,6.7,174.0,85.0,Romance
A European Christmas,4.7,184.0,90.0,Romance
Love at 39 Degrees,5.5,1300.0,115.0,Romance
A Man's Promise,7.2,42.0,0.0,Romance
Mai,6.8,1500.0,131.0,Romance
Kupu-Kupu Kertas,7.0,113.0,113.0,Romance
Perfect Match,6.6,333.0,101.0,Romance
First Taste,4.5,150.0,97.0,Romance
Every You Every Me,6.6,134.0,108.0,Romance
Kill Me If You Dare,4.6,1300.0,94.0,Romance
Ahl Al Kahf,5.2,237.0,120.0,Romance
Given 3: To the Sea,8.0,9.0,80.0,Romance
Once Upon a Christmas Wish,6.1,313.0,90.0,Romance
Seven Seas Seven Hills,8.6,85.0,90.0,Romance
Los pequeños amores,6.3,345.0,95.0,Romance
Ek Anjaan Rishtey Ka Guilt 3,8.0,67.0,104.0,Romance
Krista,5.6,44.0,58.0,Romance
"Aire, Just Breathe",4.7,185.0,98.0,Romance
Miss You,6.2,3100.0,128.0,Romance
Dilan 1983,6.7,203.0,116.0,Romance
Reloaded 2,8.0,1000.0,45.0,Romance
In Good Hands 2,5.3,918.0,99.0,Romance
El Hawa Sultan,6.6,624.0,136.0,Romance
Meeting Ms. Leigh,9.2,76.0,117.0,Romance
Love Syndrome: The Beginning,6.0,49.0,90.0,Romance
À toute allure,5.3,157.0,86.0,Romance
Love Li,6.5,13000.0,168.0,Romance
Detective Conan: The Million-Dollar Pentagram,6.8,1400.0,111.0,Romance
Anyone But Her,4.9,275.0,93.0,Romance
Black Tea,5.2,530.0,110.0,Romance
Seni Memahami Kekasih,8.0,59.0,91.0,Romance
Stranded Pearl,6.0,27.0,90.0,Romance
Queens of Drama,6.4,170.0,114.0,Romance
The Great Gujarati Matrimony,7.9,78.0,144.0,Romance
Love You to Debt,6.2,747.0,135.0,Romance
Looking for Dr. Love,6.0,122.0,85.0,Romance
Fruitcake,5.4,118.0,97.0,Romance
3391 Kilometres,4.2,1100.0,110.0,Romance
A Merry Royal Christmas,5.2,141.0,88.0,Romance
Premalo,7.3,1100.0,128.0,Romance
You Are Not Alone,6.2,61.0,105.0,Romance
Dhruvathaare,8.3,646.0,165.0,Romance
Paper Flowers,9.1,29.0,100.0,Romance
What Happened in My Black Boyfriend's Room,4.8,8.0,62.0,Romance
One Night in Tokyo,8.1,37.0,95.0,Romance
Love Story,4.9,387.0,125.0,Romance
"LSD 2: Love, Sex Aur Dhokha 2",3.8,2800.0,119.0,Romance
Three Secrets,4.4,47.0,92.0,Romance
Nado snimat filmy o lyubvi,7.8,29.0,73.0,Romance
Under Parallel Skies,5.6,779.0,110.0,Romance
Christmas at Plumhill Manor,6.1,496.0,87.0,Romance
That Kind of Love,5.8,299.0,136.0,Romance
Prabuthwa Junior Kalashala,7.2,2100.0,131.0,Romance
Sweet Summer Love,6.5,59.0,90.0,Romance
Heartsping : Teenieping of Love,6.9,21.0,0.0,Romance
"María, Me Muero",5.3,69.0,93.0,Romance
Vaagai,8.8,185.0,119.0,Romance
Rose Rosy Te Gulab,5.8,295.0,135.0,Romance
Addy Daddy,7.8,25.0,118.0,Romance
DreadClub: Vampire's Verdict,5.2,55.0,0.0,Romance
Explosions in My Heart,6.7,33.0,105.0,Romance
Kisko Tha Pata,7.4,14.0,135.0,Romance
Rokjesnacht,4.9,216.0,95.0,Romance
Honeymoonish,5.3,1500.0,100.0,Romance
Life is Filled with So Much of You,8.1,14.0,99.0,Romance
Morando com o Crush,5.4,166.0,90.0,Romance
Hrashwo Deergha,7.9,79.0,150.0,Romance
My Ex's Wedding,8.5,43.0,95.0,Romance
Kahan Shuru Kahan Khatam,6.2,3100.0,107.0,Romance
My Boyfriend Is a Sex Worker,4.8,13.0,50.0,Romance
A Fragile Flower,8.5,1600.0,96.0,Romance
The Property,7.6,51.0,110.0,Romance
Across the Sea,6.4,64.0,112.0,Romance
Neelofar,8.7,14.0,0.0,Romance
L'heureuse élue,5.3,198.0,91.0,Romance
Perdiendo el Juicio,7.2,17.0,0.0,Romance
Kang Mak,6.4,760.0,122.0,Romance
Sihinayaki Adare,6.5,183.0,150.0,Romance
Maple Leaf Dreams,4.6,76.0,101.0,Romance
"Aku Jati, Aku Asperger",8.6,16.0,88.0,Romance
Yolki 11,4.7,163.0,92.0,Romance
Yuva,5.8,834.0,153.0,Romance
More na dvoikh,5.6,19.0,82.0,Romance
Movie Given Hiiragi Mix.,7.4,135.0,70.0,Romance
Lyubvi ne byvaet?,5.4,152.0,105.0,Romance
Joy of Horses,5.8,160.0,90.0,Romance
Mor Chhainha Bhuinya 2,8.3,60.0,160.0,Romance
Mi Perfecto Ex,7.4,18.0,83.0,Romance
Occupied,0.0,0.0,77.0,Romance
Ma chi ti conosce,5.9,128.0,105.0,Romance
Varshangalkku Shesham,6.6,4100.0,166.0,Romance
Moments We Shared,5.5,119.0,131.0,Romance
Game On,5.3,2300.0,140.0,Romance
Saint Nick of Bethlehem,9.3,96.0,93.0,Romance
I Am the Secret in Your Heart,6.0,178.0,112.0,Romance
"Extraction, USA",7.5,51.0,0.0,Romance
Badaa Saat Fi Yawman Ma,6.3,87.0,100.0,Romance
Emakku Thozhil Romance,4.9,117.0,111.0,Romance
The Holiday Club,6.6,345.0,88.0,Romance
Poppay Ki Wedding,8.8,75.0,127.0,Romance
Amaltash,8.1,144.0,113.0,Romance
"It's So Big It Hurts, Black Oppa",5.0,8.0,61.0,Romance
Little Hearts,5.8,2200.0,136.0,Romance
Funmilayo Ransome-Kuti,8.5,93.0,91.0,Romance
Koi wo Shiranai Bokutachi wa,0.0,0.0,111.0,Romance
Christmas on the Ranch,6.1,136.0,86.0,Romance
A Country Music Christmas,6.5,97.0,0.0,Romance
Powder Pup,6.2,73.0,89.0,Romance
Santa's Cousin,7.9,25.0,0.0,Romance
Double Blended,5.5,51.0,87.0,Romance
Last Song for You,7.3,89.0,110.0,Romance
Lula Leblanc,7.1,37.0,96.0,Romance
Ondu Sarala Prema Kathe,7.5,711.0,149.0,Romance
Pranaya Godari,7.8,2400.0,148.0,Romance
Mercy Killing,8.7,2700.0,131.0,Romance
Love Stuck,5.6,151.0,116.0,Romance
Shooting My Life's Script,6.2,332.0,95.0,Romance
Khwaabon Ka Jhamela,6.1,105.0,113.0,Romance
Enchanting Christmas,6.4,348.0,91.0,Romance
Nie Xiaoqian,6.4,15.0,112.0,Romance
Goreyan Naal Lagdi Zameen Jatt Di,7.7,27.0,108.0,Romance
A Bluegrass Christmas,6.0,227.0,84.0,Romance
To potami,6.6,13.0,93.0,Romance
"Chances Are, You and I",6.1,104.0,132.0,Romance
Samana Sunrise,6.5,61.0,100.0,Romance
Ram Bharosey,9.5,33.0,0.0,Romance
Honey Money Phony,6.2,168.0,115.0,Romance
Letuchiy korabl,3.8,290.0,100.0,Romance
Holiday for Hire,5.8,187.0,84.0,Romance
Coven of the Black Cube,8.3,18.0,97.0,Romance
Visal Adare,5.9,138.0,120.0,Romance
"Love, Sitara",5.3,295.0,105.0,Romance
Love Is Never on Time,8.9,57.0,110.0,Romance
The Heartbreak Agency,5.3,710.0,94.0,Romance
I Don't Know,0.0,0.0,98.0,Romance
Heartbreak Motel,7.0,287.0,115.0,Romance
"Fool Me Once, Revenge on You",7.0,8.0,0.0,Romance
Jatt & Juliet 3,5.4,1800.0,135.0,Romance
Election,5.9,807.0,120.0,Romance
Yo no soy esa,4.9,270.0,95.0,Romance
Teasing Master Takagi-san Movie,6.7,279.0,119.0,Romance
Eating Me Up,8.6,289.0,104.0,Romance
Kajolrekha,6.3,170.0,156.0,Romance
Éden & Charlie,8.3,8.0,45.0,Romance
This Is Not A Love Song,7.1,26.0,72.0,Romance
Land of Broken Hearts,6.3,179.0,100.0,Romance
Letters at Christmas,3.7,168.0,84.0,Romance
Artist Unknown,9.2,11.0,82.0,Romance
Do I Shock U Like Lightning,9.2,18.0,97.0,Romance
Penguin Girl,6.8,5.0,98.0,Romance
Soft Love,6.6,34.0,114.0,Romance
Fragments of Us,8.3,8.0,49.0,Romance
Christmas Overtime,5.2,20.0,92.0,Romance
Onegin,7.0,1200.0,141.0,Romance
Miracle Mile,8.7,27.0,82.0,Romance
Hold Me Close,6.6,9.0,98.0,Romance
Lyod 3,6.0,294.0,134.0,Romance
Silent Love,6.3,337.0,116.0,Romance
Sevmek Yüzünden,3.6,615.0,104.0,Romance
Lady Outlaw,6.8,16.0,104.0,Romance
Kagojer Bou,6.0,24.0,112.0,Romance
Lyubov Sovetskogo Soyuza,5.1,245.0,150.0,Romance
My Boo,6.1,653.0,125.0,Romance
Valentine's Town,5.3,183.0,84.0,Romance
"Dao, Pho Va Piano",5.9,189.0,100.0,Romance
Marriage Mansion,9.1,23.0,0.0,Romance
Nikdo me nemá rád,5.8,37.0,84.0,Romance
Future Date,6.6,120.0,82.0,Romance
Bad Boy's Security,0.0,0.0,82.0,Romance
The Day Before Christmas,8.1,60.0,0.0,Romance
Young Lion of the West,8.1,106.0,93.0,Romance
Komandir,6.3,513.0,131.0,Romance
Petta Rap,4.2,1700.0,123.0,Romance
Svemu dodje kraj,6.7,251.0,89.0,Romance
Sign Here,6.2,242.0,100.0,Romance
Ye xiao nü sheng,7.4,27.0,110.0,Romance
Un/Happy for You,5.6,342.0,110.0,Romance
Momma's Boy,3.8,47.0,105.0,Romance
14 Days Love,7.5,8.0,112.0,Romance
Lobola Man,4.6,201.0,108.0,Romance
Sunlight,7.9,17.0,96.0,Romance
Her Seyin Basi Merkür,3.6,144.0,105.0,Romance
Undying,6.7,13.0,26.0,Romance
Jee Ve Sohneya Jee,6.7,260.0,141.0,Romance
Once Upon a Honeymoon,6.8,21.0,109.0,Romance
Because I Love Bad Weather,6.2,130.0,100.0,Romance
36-24-36,6.1,204.0,118.0,Romance
Honeko Akabane's Bodyguards,5.9,35.0,117.0,Romance
Muse,0.0,0.0,69.0,Romance
Life Hotel,6.6,150.0,118.0,Romance
PAPmusic - Animation for Fashion,1.0,124.0,85.0,Romance
Love Me If You Dare,4.3,470.0,128.0,Romance
The Untold Story,6.4,17.0,0.0,Romance
Could Have Waited for August,6.2,830.0,112.0,Romance
Teriyaan Meriyaan Hera Pheriyan,6.7,75.0,125.0,Romance
3. Gun,3.9,132.0,0.0,Romance
Yumi's Cells: The Movie,6.2,48.0,93.0,Romance
A Christmas of Wonders,4.8,120.0,86.0,Romance
Morena,7.8,62.0,106.0,Romance
Keshava Chandra Ramavath,6.7,76.0,133.0,Romance
Babli,6.8,565.0,134.0,Romance
Table for Six 2,5.4,312.0,133.0,Romance
Günesi Söndürmem Gerek,3.5,178.0,105.0,Romance
Rajkumar,7.3,2600.0,145.0,Romance
Our Church Thinks We're Dating,7.5,59.0,102.0,Romance
Pretty Boys,5.4,33.0,67.0,Romance
Unn Sawali,7.9,11.0,0.0,Romance
Chanchal Haseena,7.2,34.0,98.0,Romance
Shark Island,4.0,114.0,81.0,Romance
A Ghetto Love Story,9.8,10.0,0.0,Romance
Allahr Vres,8.6,16.0,135.0,Romance
The Proud Princess,7.1,98.0,84.0,Romance
O2,6.7,7900.0,105.0,Romance
Gili Gili Raat,5.7,12.0,93.0,Romance
Dreaming of You,8.5,24.0,95.0,Romance
Traces of Love,6.5,901.0,105.0,Romance
Elle & lui & le reste du monde,5.7,106.0,85.0,Romance
Der Junge dem die Welt gehört,7.9,76.0,96.0,Romance
On the Market,0.0,0.0,95.0,Romance
Pantaskah Aku Berhijab,8.1,16.0,114.0,Romance
Kuch Sapney Apne,8.0,47.0,120.0,Romance
Romance with My Vampire Brother,7.4,10.0,0.0,Romance
Tendaberry,6.8,35.0,115.0,Romance
All's Fair in Love,6.3,16.0,115.0,Romance
My Future You,8.5,45.0,109.0,Romance
We Are Tourists,0.0,0.0,97.0,Romance
Lost & Found You,6.9,16.0,0.0,Romance
Advent,7.5,6.0,119.0,Romance
Sureshinteyum Sumalathayudeyum Hridayahariyaya Pranayakatha,5.9,83.0,138.0,Romance
Honeymoon Express,8.4,2100.0,118.0,Romance
Hearts Creek,5.8,114.0,90.0,Romance
Gingersnap Christmas,4.6,26.0,0.0,Romance
My Sassy Girl,5.2,109.0,117.0,Romance
The Little Things,7.7,39.0,90.0,Romance
Aaram Aravinda Swamy,9.4,327.0,132.0,Romance
My Zombabe,5.1,78.0,105.0,Romance
¿Quién quiere casarse con un Astronauta?,8.7,10.0,94.0,Romance
Amar Prem Ki Prem Kahani,4.4,629.0,117.0,Romance
Daghabaaz Dil,6.4,67.0,123.0,Romance
Heart Strings,6.4,9.0,107.0,Romance
Hell City,9.1,26.0,90.0,Romance
Die Ironie des Lebens,6.6,66.0,109.0,Romance
Jingle Bell Love,6.1,213.0,81.0,Romance
"Sampai Nanti, Hanna!",7.3,261.0,110.0,Romance
Raseeli Raatein,6.4,11.0,91.0,Romance
Le beau rôle,6.9,54.0,84.0,Romance
"Love, Wine & Salt: A Tuscan Romance",7.1,15.0,0.0,Romance
Hong lou meng,3.3,19.0,120.0,Romance
Zyat,4.2,108.0,80.0,Romance
Roti Kapda Romance,7.5,2500.0,153.0,Romance
Ibbani Tabbida Ileyali,7.4,831.0,160.0,Romance
Him,7.1,19.0,80.0,Romance
Murphy,7.3,2400.0,136.0,Romance
Umjolo: Day Ones,4.0,149.0,86.0,Romance
Bed & Breakfast,6.2,199.0,83.0,Romance
Listy do M. Pozegnania i powroty,6.0,308.0,123.0,Romance
40,4.8,18.0,103.0,Romance
Skinny Love,8.3,83.0,92.0,Romance
Hani,0.0,0.0,73.0,Romance
Love Lies,7.3,245.0,114.0,Romance
Happiness Is,3.8,291.0,96.0,Romance
Maybe Forever,8.0,31.0,0.0,Romance
Greice,6.9,118.0,110.0,Romance
A Wall Away,5.0,75.0,90.0,Romance
Kaaduvetty,3.2,145.0,157.0,Romance
Yeni Hayat,3.0,32.0,132.0,Romance
Seré breve al momento de morir,5.7,14.0,78.0,Romance
X & Y,7.3,11.0,101.0,Romance
The Last 12 Days,0.0,0.0,124.0,Romance
Pasutri Gaje,5.9,324.0,109.0,Romance
Christmas in Lagos,4.6,167.0,120.0,Romance
A Soweto Love Story,4.4,282.0,101.0,Romance
Ibiza Dark,8.3,15.0,95.0,Romance
Dinda,7.0,37.0,94.0,Romance
A Heart for Christmas,7.5,99.0,91.0,Romance
Remember I am Dead,0.0,0.0,40.0,Romance
Ask Mevsimi,4.9,323.0,126.0,Romance
Oru Kattil Oru Muri,4.5,55.0,125.0,Romance
Boda Love,8.2,13.0,107.0,Romance
Dukkhito,7.4,69.0,29.0,Romance
Love Dodoma,0.0,0.0,90.0,Romance
La piel en primavera,6.9,49.0,100.0,Romance
The Gifts of Christmas,5.9,17.0,0.0,Romance
Usha Parinayam,9.0,2100.0,144.0,Romance
Meeting Funmi's Parents,8.6,15.0,0.0,Romance
City of Second Chances,7.9,36.0,0.0,Romance
Dr. Jason II - Lights & Shadows,5.3,284.0,62.0,Romance
Parahuna 2,6.7,80.0,115.0,Romance
Kill the Children first,7.8,25.0,106.0,Romance
Love & Vodka,0.0,0.0,83.0,Romance
Welcome to My Side,7.1,82.0,102.0,Romance
Assisting Venus,6.2,27.0,100.0,Romance
Amo-te Imenso,5.8,83.0,87.0,Romance
A Christmas Dream,4.5,48.0,94.0,Romance
8 Views of Lake Biwa,5.5,102.0,126.0,Romance
Tauba Tera Jalwa,6.2,15.0,130.0,Romance
Maru Mann Taru Thayu,7.5,21.0,153.0,Romance
Azzamine,8.4,99.0,104.0,Romance
Son Sans,5.4,10.0,86.0,Romance
Buzzy Noise,6.0,49.0,119.0,Romance
Ai zuo dai,6.2,36.0,78.0,Romance
We Are Faheem & Karun,9.4,47.0,81.0,Romance
Taboo,7.4,134.0,0.0,Romance
The Christmas Brew,5.4,151.0,89.0,Romance
Khoka Bhai Tama Pain: A Song Epic,8.9,154.0,153.0,Romance
Noche De Bodas,4.6,223.0,90.0,Romance
The Mediterranean Sea,7.2,69.0,108.0,Romance
Hi Anokhi Gaath,6.7,79.0,126.0,Romance
L'invenzione di noi due,4.6,35.0,106.0,Romance
UnCancelled,8.0,32.0,0.0,Romance
Cedric & Alysia,5.1,51.0,84.0,Romance
Dona Lurdes: O Filme,5.7,101.0,90.0,Romance
Tilottoma,8.4,22.0,98.0,Romance
The Umesh Chronicles,8.3,11.0,0.0,Romance
Boomerang,6.3,13.0,83.0,Romance
Royal Façade,8.5,56.0,95.0,Romance
A Mountain Between Us,5.3,34.0,89.0,Romance
The Love Buzz,5.7,157.0,100.0,Romance
"Step Back, Doors Closing",9.0,39.0,98.0,Romance
Haunted Happy Hour,7.9,13.0,89.0,Romance
Kanni,8.5,149.0,122.0,Romance
SottoCoperta,7.6,75.0,96.0,Romance
10 Pasimatymu,6.1,22.0,99.0,Romance
Meen Yasadaq,8.0,15.0,0.0,Romance
Royal Runaways,5.1,10.0,0.0,Romance
Keluar Main 1994,7.8,47.0,112.0,Romance
Bar MoskvaChiki,5.2,100.0,91.0,Romance
American Spirit,0.0,0.0,108.0,Romance
Lolipop Gang,0.0,0.0,90.0,Romance
Wrooklyn Zoo,5.4,141.0,129.0,Romance
Timing,7.8,59.0,138.0,Romance
Zénithal,5.3,70.0,80.0,Romance
Vampire's House of Cain,4.0,17.0,0.0,Romance
Sihina Nelum Mal,8.0,29.0,105.0,Romance
La Casa Azul,5.5,6.0,0.0,Romance
Puang Bos!,0.0,0.0,100.0,Romance
In the Summer Rain,0.0,0.0,129.0,Romance
Amor Platónico,5.8,20.0,0.0,Romance
Ancika,6.8,771.0,100.0,Romance
Forbidden Love,7.1,27.0,96.0,Romance
Ben and Suzanne: A Reunion in 4 Parts,8.0,21.0,109.0,Romance
#OOTD: Outfit of the Designer,5.6,42.0,107.0,Romance
B4S: Truoc Gio Yeu,5.8,58.0,97.0,Romance
Benaam Rishta,6.5,9.0,90.0,Romance
Selon Joy,0.0,0.0,86.0,Romance
Seasoned with Love,0.0,0.0,120.0,Romance
Gecenin Nakarati,7.3,22.0,104.0,Romance
Apsara,7.2,30.0,150.0,Romance
Bear Week Diaries,0.0,0.0,74.0,Romance
Amigos Sem Compromisso,6.3,35.0,0.0,Romance
Rabb Da Radio 3,6.8,6.0,122.0,Romance
How to Make Love,2.8,11.0,65.0,Romance
Cazadoras de Millonarios,5.6,7.0,0.0,Romance
No Means No,7.7,8.0,0.0,Romance
Go Noni Go,0.0,0.0,114.0,Romance
Faith in the Family,2.8,121.0,0.0,Romance
Shesh Rokkha,5.0,17.0,109.0,Romance
Maaya Ka Moh,3.7,17.0,90.0,Romance
Ponder,0.0,0.0,80.0,Romance
Maunam,8.5,44.0,106.0,Romance
Our Christmas House,5.4,44.0,77.0,Romance
My Valentine Wedding,7.3,28.0,0.0,Romance
Hope's Hollywood Christmas,8.9,28.0,90.0,Romance
Vidya Vasula Aham,6.6,92.0,102.0,Romance
"Fallen Leaves, Broken Lighters",7.8,6.0,96.0,Romance
Surjo,7.8,14.0,155.0,Romance
Ienai Himitsu,6.9,59.0,115.0,Romance
Once Upon A Love Story,7.6,76.0,135.0,Romance
Heavens x Candy,5.9,38.0,70.0,Romance
Forget Me Not,6.5,140.0,89.0,Romance
The Mercedes Story: A Troubled Soul,7.6,20.0,128.0,Romance
Yesterday Is Almost Here,8.1,9.0,92.0,Romance
Market Mahalakshmi,4.2,2300.0,133.0,Romance
Raju Gari Ammayi Naidu Gari Abbayi,8.5,3100.0,158.0,Romance
Dhaaak,8.6,24.0,128.0,Romance
Apaixonada,4.3,134.0,95.0,Romance
Bad Boy in Love,9.2,11.0,91.0,Romance
Cinta Dari Timor,5.3,22.0,82.0,Romance
Keo=peul-ji-ok,5.3,6.0,94.0,Romance
Elevator,5.3,125.0,95.0,Romance
Uang Panai' 2 Maha(r)l,7.7,40.0,106.0,Romance
Brakpan Bruilof,0.0,0.0,106.0,Romance
Toxic,8.8,13.0,0.0,Romance
Topolinyy pukh,5.3,130.0,83.0,Romance
Inheritance to Love,9.2,33.0,88.0,Romance
Love at First Lie,4.1,34.0,107.0,Romance
The Umbrella Fairy,5.5,48.0,95.0,Romance
Nikoga ne e prosto seks,4.8,50.0,0.0,Romance
Zorawar Di Jacqueline,5.4,1000.0,147.0,Romance
Pool & Party,2.7,219.0,90.0,Romance
Alaap,6.3,112.0,145.0,Romance
The Dancing Queen,4.5,22.0,0.0,Romance
Zehan,4.9,25.0,113.0,Romance
ON i Ona,6.6,9.0,90.0,Romance
Video Vision,5.9,20.0,78.0,Romance
The Journey of Flower,3.9,25.0,97.0,Romance
Buk Poketer Golpo,7.9,207.0,95.0,Romance
La Tercera Edad,5.6,12.0,0.0,Romance
Stalker,3.0,7.0,91.0,Romance
Pithala Maathi,7.8,848.0,140.0,Romance
Take Good Care,0.0,0.0,101.0,Romance
Reversi,8.4,99.0,135.0,Romance
Pher Mamlaa Gadbad Hai,5.2,31.0,126.0,Romance
Hidden Flora,7.0,17.0,93.0,Romance
How I Love to Be Loved,0.0,0.0,102.0,Romance
Rain for Christmas,3.9,46.0,0.0,Romance
Ayo Balikan,7.1,25.0,86.0,Romance
Adam i Eva,5.1,92.0,95.0,Romance
Abhi,7.9,42.0,135.0,Romance
Cholay,8.6,53.0,60.0,Romance
Uralochka,3.7,92.0,95.0,Romance
"You, Me and Christmas Makes Three",5.4,59.0,0.0,Romance
Rush Hour,0.0,0.0,132.0,Romance
Lázaro de noche,5.2,28.0,76.0,Romance
Valley of the Shadow of Death,0.0,0.0,84.0,Romance
DeAr,5.1,1300.0,132.0,Romance
Safari,0.0,0.0,90.0,Romance
Jaunt,8.4,7.0,78.0,Romance
Muzhchina i zhenshchina,7.7,12.0,116.0,Romance
A Man and a Woman,0.0,0.0,117.0,Romance
Booking,7.6,63.0,29.0,Romance
The Number,0.0,0.0,92.0,Romance
Teddy and the Mountain,8.3,18.0,0.0,Romance
A Soldier for Christmas,0.0,0.0,91.0,Romance
Cinta Tak Seindah Drama Korea,7.2,45.0,118.0,Romance
Angithee 3,8.1,61.0,99.0,Romance
Midwinter,0.0,0.0,95.0,Romance
Bedtime Stories: Tales of Love and Hate,7.7,15.0,65.0,Romance
I Brake for Caterpillars,0.0,0.0,93.0,Romance
Vstretimsya vchera,6.4,339.0,79.0,Romance
Scorned Waifu,4.7,10.0,135.0,Romance
Love Mocktail 2,8.8,3000.0,140.0,Romance
10 Things about Sally,0.0,0.0,80.0,Romance
Dois Caipiras em Colombo,0.0,0.0,90.0,Romance
Love Love,9.0,7.0,61.0,Romance
Bienvenidos al paraíso,4.9,21.0,100.0,Romance
Lovers and Friends,0.0,0.0,74.0,Romance
Licença para Enlouquecer,7.8,14.0,95.0,Romance
Last Defenders of Monogamy,5.3,385.0,84.0,Romance
Real Estate Sisters,4.8,17.0,84.0,Romance
Smart Casuals,5.3,41.0,96.0,Romance
The Haunting of Lanquetot,3.8,9.0,96.0,Romance
Lyubov so vtorogo vzglyada,4.7,72.0,97.0,Romance
